glcm_contrast,glcm_correlation,glcm_energy,glcm_homogeneity,mean_intensity,variance,entropy,lbp_bin_0,lbp_bin_1,lbp_bin_2,lbp_bin_3,lbp_bin_4,lbp_bin_5,lbp_bin_6,lbp_bin_7,lbp_bin_8,lbp_bin_9,region_area,region_perimeter,major_axis_length,minor_axis_length,label,class
23.459421,0.9924864,0.1742044,0.4743967,37.163986,1559.8636,8.535631,0.008148193,0.02368164,0.022750854,0.17094421,0.24691772,0.18367004,0.06259155,0.040924072,0.2033081,0.0370636,22285.0,4212.6807,229.6553,198.74133,1,Autism
29.389048,0.99369574,0.25870043,0.58080405,27.152802,2324.28,6.93022,0.005859375,0.019760132,0.013916016,0.17462158,0.20666504,0.16546631,0.05430603,0.043624878,0.28364563,0.03213501,12103.0,2187.861,186.92429,135.08592,1,Autism
49.387608,0.9952194,0.16720712,0.4438735,72.39403,5164.7725,9.219418,0.007461548,0.022445679,0.021102905,0.16593933,0.28111267,0.17700195,0.060317993,0.035888672,0.19573975,0.032989502,16670.0,4000.9812,222.7619,199.44943,1,Autism
49.853905,0.995047,0.16765498,0.440335,68.670425,5030.473,9.250352,0.007843018,0.023422241,0.020065308,0.16563416,0.28541565,0.17826843,0.055603027,0.037857056,0.19302368,0.03286743,15915.0,2245.6611,195.98602,146.19534,1,Autism
45.88044,0.9956258,0.1724552,0.45190275,70.447464,5242.405,9.152324,0.007904053,0.02178955,0.022506714,0.16777039,0.2724762,0.17808533,0.05706787,0.036254883,0.20251465,0.03363037,24296.0,2597.71,240.6824,193.21947,1,Autism
47.51276,0.9953042,0.18045755,0.45804223,64.41768,5054.6724,9.003488,0.0068969727,0.02180481,0.019470215,0.16444397,0.28071594,0.17689514,0.05491638,0.038085938,0.20576477,0.03100586,14372.0,2102.9443,183.4758,149.69728,1,Autism
50.343227,0.99326694,0.1848023,0.4601773,51.205063,3733.3457,8.986759,0.0063323975,0.020874023,0.019073486,0.16905212,0.2797699,0.17385864,0.053878784,0.036087036,0.21040344,0.030670166,18918.0,4011.0767,218.09842,186.4534,1,Autism
20.376762,0.99214643,0.19452807,0.4995264,28.027756,1294.8717,8.195382,0.007461548,0.022521973,0.019363403,0.17501831,0.23776245,0.17877197,0.061447144,0.041000366,0.22175598,0.03489685,18136.0,3836.241,224.96968,174.42928,1,Autism
24.607323,0.99425423,0.20274483,0.514154,36.51439,2137.7166,8.140762,0.007858276,0.02218628,0.019348145,0.17033386,0.23617554,0.17681885,0.058929443,0.04185486,0.23240662,0.034088135,19669.0,2841.3374,244.90517,170.49805,1,Autism
50.8174,0.9950488,0.18421456,0.46109554,66.63893,5128.195,8.957544,0.007385254,0.020690918,0.019577026,0.1673584,0.276062,0.17640686,0.054336548,0.036605835,0.21052551,0.031051636,15950.0,3584.24,222.34503,200.92911,1,Autism
44.377037,0.9946264,0.18152693,0.45610192,60.04445,4126.278,8.970167,0.0073394775,0.021072388,0.019699097,0.16500854,0.28071594,0.1756897,0.05470276,0.035339355,0.20933533,0.031097412,17108.0,2893.646,213.23901,170.56126,1,Autism
50.33871,0.99326044,0.18476702,0.46005628,51.21649,3729.4695,8.982754,0.006362915,0.021026611,0.018249512,0.16960144,0.2831421,0.17150879,0.05278015,0.037628174,0.21138,0.028320312,19157.0,3915.2715,217.66959,186.81631,1,Autism
38.558884,0.9943507,0.18824364,0.4767585,51.133408,3408.8264,8.654301,0.0074768066,0.021270752,0.020889282,0.17372131,0.2549286,0.17642212,0.057159424,0.03819275,0.216568,0.03337097,24308.0,2652.5618,226.30879,185.10425,1,Autism
20.54326,0.99209523,0.19908737,0.5021492,28.013107,1297.0082,8.17825,0.0063934326,0.022033691,0.019119263,0.17550659,0.2394104,0.17626953,0.059692383,0.039993286,0.22894287,0.03263855,18186.0,3895.3123,224.70287,173.91266,1,Autism
24.418505,0.9934449,0.25818044,0.5870058,24.206299,1857.2343,6.7515182,0.00592041,0.020309448,0.012374878,0.17556763,0.20497131,0.16448975,0.05760193,0.0440979,0.2828827,0.031784058,13181.0,1751.0784,186.65643,124.36468,1,Autism
30.913816,0.99349356,0.18612258,0.47580856,42.154617,2372.5896,8.584053,0.007888794,0.0231781,0.020462036,0.17163086,0.25442505,0.17596436,0.05984497,0.038253784,0.2136383,0.034713745,20562.0,3789.176,224.81075,193.97914,1,Autism
51.56544,0.9949778,0.17864326,0.45787627,66.66945,5129.979,8.997594,0.0073547363,0.021606445,0.019485474,0.17016602,0.27589417,0.17501831,0.056533813,0.038742065,0.2032013,0.03199768,16049.0,3631.3171,222.40706,201.3177,1,Autism
53.57555,0.9952878,0.17355354,0.44681606,71.61684,5681.4575,9.174035,0.0070495605,0.020767212,0.020080566,0.16537476,0.29067993,0.17608643,0.05445862,0.035995483,0.19880676,0.030700684,20750.0,3963.1956,228.53452,192.6386,1,Autism
21.712622,0.99373686,0.18589061,0.4794771,36.90352,1731.4088,8.463962,0.0073547363,0.02217102,0.021438599,0.17176819,0.24845886,0.18296814,0.058792114,0.04005432,0.21430969,0.032684326,19453.0,3763.3772,221.5032,196.13081,1,Autism
18.541391,0.9918441,0.18648712,0.4983847,27.310852,1134.8202,8.210534,0.008331299,0.022476196,0.021316528,0.17494202,0.23661804,0.17816162,0.06416321,0.042037964,0.2164154,0.03553772,21501.0,3383.6604,238.27484,173.14192,1,Autism
50.468292,0.9932217,0.18383038,0.45878753,51.09117,3717.693,8.988216,0.0065460205,0.02079773,0.020233154,0.16744995,0.28108215,0.17218018,0.055984497,0.035873413,0.2090149,0.030838013,18977.0,3874.2532,217.68214,187.35825,1,Autism
28.456495,0.99487054,0.18385264,0.49001688,50.410507,2772.167,8.369286,0.0077819824,0.022964478,0.022491455,0.1726532,0.2427063,0.177948,0.06311035,0.03881836,0.21557617,0.035949707,21372.0,4381.227,229.80014,188.4367,1,Autism
24.586657,0.9934805,0.17954011,0.48394266,39.69345,1883.8417,8.41561,0.008270264,0.023254395,0.021636963,0.17277527,0.24380493,0.17547607,0.06628418,0.04017639,0.21035767,0.037963867,24874.0,2969.167,222.97078,195.05717,1,Autism
18.650644,0.99274886,0.17834991,0.48658162,34.051834,1285.0438,8.260107,0.008010864,0.025131226,0.023391724,0.17500305,0.22991943,0.18077087,0.06669617,0.040542603,0.21199036,0.0385437,23377.0,4079.1782,234.78511,193.30692,1,Autism
18.782812,0.9917424,0.18414669,0.49687248,27.313416,1135.398,8.230874,0.008010864,0.023162842,0.023483276,0.17663574,0.23347473,0.17747498,0.065475464,0.04307556,0.21255493,0.03665161,21682.0,3437.2878,238.75038,173.29839,1,Autism
51.33574,0.9956613,0.1750257,0.44877252,75.8643,5914.272,9.031699,0.0082092285,0.022476196,0.021942139,0.16723633,0.27236938,0.17402649,0.057373047,0.03842163,0.20491028,0.03303528,20413.0,2287.6084,214.69112,150.57326,1,Autism
45.950752,0.9956159,0.16986282,0.4487128,70.453964,5238.4775,9.171155,0.008010864,0.022781372,0.021591187,0.16712952,0.27430725,0.17651367,0.05847168,0.03703308,0.19845581,0.035705566,24270.0,2599.2246,240.99568,193.28835,1,Autism
13.679841,0.9915323,0.18412015,0.50301373,24.882248,806.74585,8.050371,0.008666992,0.025161743,0.023483276,0.17312622,0.21884155,0.18605042,0.06719971,0.04336548,0.21466064,0.03944397,22122.0,3787.1,226.98837,195.32713,1,Autism
24.683134,0.99344176,0.18244238,0.48415506,39.649124,1880.0442,8.399203,0.007843018,0.023406982,0.021331787,0.17512512,0.24066162,0.17762756,0.062316895,0.040893555,0.21386719,0.03692627,24548.0,3034.5994,222.74391,194.75015,1,Autism
54.40084,0.994828,0.17255552,0.44865808,69.37967,5256.4146,9.155929,0.008102417,0.02180481,0.020355225,0.1655426,0.2754364,0.18014526,0.05682373,0.03793335,0.19955444,0.034301758,13228.0,3718.039,237.94795,212.01309,1,Autism
54.97509,0.99178314,0.19374849,0.4736784,41.18222,3338.232,8.749256,0.007080078,0.019683838,0.018692017,0.17141724,0.26992798,0.1693573,0.054214478,0.03929138,0.21986389,0.030471802,16167.0,3176.043,228.09416,162.68977,1,Autism
37.381466,0.9929989,0.18648882,0.4667856,42.59944,2665.7935,8.817856,0.0069885254,0.021606445,0.020584106,0.17025757,0.26428223,0.17654419,0.05441284,0.03807068,0.2160492,0.031204224,21461.0,3520.5537,226.04239,185.56071,1,Autism
20.233656,0.9921773,0.19373797,0.49903867,28.005066,1290.9075,8.19756,0.0076141357,0.024139404,0.019866943,0.17182922,0.23609924,0.1819458,0.060791016,0.041488647,0.22201538,0.034210205,18246.0,3906.7031,224.97202,174.1573,1,Autism
31.110003,0.993469,0.1882454,0.47610396,42.13582,2378.722,8.572248,0.0074310303,0.02255249,0.02015686,0.16799927,0.25793457,0.17958069,0.059249878,0.037490845,0.21434021,0.03326416,20569.0,3813.3599,224.63538,193.74022,1,Autism
35.643322,0.99507344,0.18746117,0.4628125,51.106033,3612.8123,8.846421,0.005996704,0.018356323,0.01852417,0.17538452,0.27642822,0.17643738,0.051467896,0.036026,0.21305847,0.028320312,18529.0,3193.7415,230.57913,185.89546,1,Autism
17.88059,0.9918341,0.17800789,0.4862063,29.650772,1093.6165,8.293173,0.008636475,0.023376465,0.02243042,0.17863464,0.23179626,0.18226624,0.06573486,0.04321289,0.20593262,0.037979126,22206.0,3880.2239,227.67365,193.47919,1,Autism
48.983166,0.99357796,0.20423397,0.48659375,47.46872,3806.9187,8.575211,0.0066070557,0.019561768,0.016998291,0.17082214,0.26568604,0.1721344,0.05316162,0.038223267,0.22746277,0.029342651,17927.0,3197.2917,211.14682,179.69695,1,Autism
47.808838,0.99343103,0.18878841,0.46852943,50.296906,3633.868,8.796916,0.006713867,0.021453857,0.019943237,0.16578674,0.27372742,0.17077637,0.0549469,0.037460327,0.21588135,0.033309937,21109.0,3230.12,226.37099,173.37997,1,Autism
27.772886,0.99209476,0.18480648,0.48217857,34.326324,1753.8599,8.506169,0.007873535,0.021881104,0.020004272,0.17263794,0.25180054,0.17901611,0.060440063,0.038604736,0.21334839,0.03439331,21418.0,3654.702,225.63809,184.92122,1,Autism
45.452744,0.9938356,0.18881002,0.47581223,52.33014,3682.2383,8.697373,0.007385254,0.021392822,0.01940918,0.16900635,0.26080322,0.17677307,0.05821228,0.039230347,0.216156,0.03163147,23150.0,2741.9587,227.07027,182.1094,1,Autism
25.975704,0.9931712,0.24430661,0.55527353,26.512238,1896.8527,7.2598825,0.006286621,0.01914978,0.01524353,0.17680359,0.22021484,0.1659851,0.054519653,0.04309082,0.26878357,0.029922485,13651.0,2845.51,186.02039,144.6212,1,Autism
40.19706,0.99600875,0.18342374,0.46919855,64.580124,5031.382,8.861565,0.0069122314,0.021133423,0.021209717,0.17016602,0.2655182,0.17897034,0.056610107,0.038711548,0.20826721,0.03250122,16533.0,2203.442,187.52892,161.49188,1,Autism
10.516774,0.98769367,0.19149218,0.53419346,18.2025,426.7239,7.5006313,0.008834839,0.026657104,0.023651123,0.17660522,0.19390869,0.18011475,0.07232666,0.04559326,0.22773743,0.044570923,20509.0,4957.094,221.30202,182.3545,1,Autism
21.869562,0.99369985,0.18442416,0.4802322,36.92697,1733.6663,8.470017,0.0069885254,0.023071289,0.02204895,0.1717987,0.24649048,0.1816864,0.06112671,0.040252686,0.21212769,0.03440857,19319.0,3717.8735,220.716,196.45651,1,Autism
48.811398,0.99528825,0.17644368,0.44610775,69.05617,5177.2764,9.173871,0.0071258545,0.020431519,0.021087646,0.1675415,0.28266907,0.17541504,0.055984497,0.035949707,0.20411682,0.029678345,18690.0,3201.837,206.23209,200.41692,1,Autism
33.579395,0.9944716,0.20262921,0.5022717,45.22728,3032.5212,8.2367525,0.0065460205,0.021896362,0.018188477,0.17234802,0.24630737,0.17175293,0.05999756,0.040023804,0.22996521,0.032974243,19995.0,2814.8533,219.75194,172.72536,1,Autism
42.090626,0.99475145,0.18630639,0.4676362,56.345398,4005.7017,8.799113,0.006942749,0.020812988,0.01902771,0.1694336,0.27348328,0.17175293,0.0552063,0.03678894,0.21403503,0.03251648,17206.0,4058.1184,224.00943,179.78433,1,Autism
54.49329,0.994707,0.16999547,0.44302866,69.472626,5145.27,9.21361,0.007446289,0.021362305,0.019622803,0.16870117,0.2859497,0.17648315,0.056854248,0.035842896,0.19670105,0.031036377,14298.0,3987.5608,213.77385,210.51985,1,Autism
18.565702,0.99279547,0.17725551,0.48681694,34.051254,1287.5425,8.264961,0.008544922,0.02394104,0.022750854,0.1768341,0.23080444,0.1819458,0.06752014,0.041275024,0.20909119,0.03729248,23863.0,3941.438,234.96133,193.7522,1,Autism
51.316208,0.99500304,0.17886496,0.4586915,66.680374,5131.1367,8.990898,0.007171631,0.021362305,0.020370483,0.16822815,0.27420044,0.17617798,0.05770874,0.03755188,0.20431519,0.032913208,16487.0,3652.4238,222.10226,200.2974,1,Autism
49.22379,0.995271,0.17508718,0.44525847,70.28621,5202.5693,9.235676,0.007156372,0.019973755,0.021636963,0.1710968,0.276474,0.17680359,0.055419922,0.034988403,0.2058258,0.03062439,19420.0,2769.2725,202.20598,199.69115,1,Autism
21.84277,0.9937025,0.18753111,0.48064953,36.839615,1732.2522,8.447153,0.0071411133,0.022079468,0.022003174,0.17094421,0.24665833,0.18295288,0.060424805,0.0382843,0.21591187,0.033599854,19305.0,3681.8562,221.55083,195.78992,1,Autism
48.721905,0.99527216,0.16996224,0.44898435,72.30917,5151.7373,9.194298,0.007385254,0.021881104,0.021850586,0.16937256,0.27644348,0.17468262,0.059051514,0.03656006,0.1998291,0.032943726,16681.0,3949.2117,222.32796,199.66545,1,Autism
22.620756,0.9929238,0.18568985,0.481963,34.389282,1596.2131,8.422864,0.0076904297,0.022583008,0.021347046,0.17132568,0.24569702,0.18223572,0.06175232,0.040283203,0.21316528,0.033920288,19942.0,3641.85,226.14532,194.02971,1,Autism
15.438358,0.9903822,0.12910141,0.43946466,33.87239,803.43256,8.778342,0.010971069,0.029907227,0.030899048,0.17066956,0.23039246,0.18862915,0.07948303,0.043014526,0.16752625,0.04850769,34072.0,3331.3994,240.89311,231.09875,1,Autism
20.259941,0.99218774,0.1959399,0.5016445,27.967377,1294.295,8.168313,0.0071258545,0.022705078,0.019256592,0.17427063,0.2371521,0.18013,0.060806274,0.04133606,0.22294617,0.03427124,18129.0,3845.4421,224.38422,175.42393,1,Autism
23.516499,0.99274915,0.1828636,0.47846898,35.20758,1619.6509,8.50836,0.0074157715,0.021881104,0.020477295,0.1725769,0.2539215,0.17611694,0.058151245,0.039855957,0.21478271,0.034820557,21589.0,3858.834,231.02785,193.64745,1,Autism
22.535784,0.99295723,0.18483546,0.48406696,34.405914,1597.7959,8.42792,0.007980347,0.021743774,0.020431519,0.17198181,0.24789429,0.17974854,0.06149292,0.038986206,0.21498108,0.03475952,19985.0,3688.2056,226.62863,193.3673,1,Autism
24.274157,0.99010015,0.18373749,0.5108936,32.867188,1224.8901,7.94685,0.008895874,0.02645874,0.02406311,0.17253113,0.21400452,0.1800232,0.07041931,0.043640137,0.21794128,0.042022705,25822.0,2786.6633,228.69032,192.46227,1,Autism
49.460648,0.9952473,0.17147891,0.44265252,70.309006,5201.367,9.25117,0.007171631,0.020492554,0.021362305,0.17541504,0.27438354,0.18008423,0.054519653,0.035949707,0.19830322,0.032318115,19419.0,2818.5444,201.35945,200.57465,1,Autism
17.44067,0.9917101,0.17105885,0.47913563,30.92546,1051.1853,8.360533,0.008728027,0.024002075,0.024765015,0.17443848,0.23287964,0.18434143,0.068099976,0.041107178,0.20349121,0.038146973,26926.0,3160.7598,228.52231,203.3702,1,Autism
36.41359,0.99253154,0.1945996,0.4787522,40.12828,2434.0876,8.588084,0.006668091,0.02130127,0.018539429,0.16900635,0.26306152,0.1729126,0.05532837,0.037628174,0.22366333,0.03189087,19663.0,3754.7974,219.94385,178.53513,1,Autism
27.55642,0.9921967,0.18528113,0.483489,34.447266,1762.9749,8.497552,0.0071105957,0.021774292,0.019989014,0.17391968,0.25447083,0.17977905,0.057388306,0.039245605,0.21308899,0.033233643,21402.0,3606.832,225.5069,184.84671,1,Autism
48.108917,0.9951923,0.17224719,0.44807947,67.40651,5000.5083,9.108516,0.007675171,0.021575928,0.020187378,0.16825867,0.27690125,0.1786499,0.057495117,0.03729248,0.19918823,0.03277588,16290.0,2769.7578,215.65273,141.16365,1,Autism
24.590763,0.99427515,0.19808508,0.5125116,36.57895,2144.0486,8.180847,0.00793457,0.022262573,0.019744873,0.17030334,0.23252869,0.18009949,0.06295776,0.042099,0.2259674,0.036102295,19748.0,2840.373,244.22249,170.27074,1,Autism
44.360676,0.9946433,0.18128729,0.4538683,60.13559,4137.7163,8.976496,0.0071868896,0.021530151,0.019729614,0.1670227,0.28149414,0.16925049,0.056030273,0.036361694,0.21066284,0.030731201,14426.0,2552.775,222.55798,156.41684,1,Autism
49.79692,0.9933703,0.1736464,0.4410724,53.152664,3751.169,9.189388,0.0068359375,0.020889282,0.020767212,0.16838074,0.28790283,0.17564392,0.05441284,0.035827637,0.1984253,0.030914307,21434.0,3624.714,222.4741,193.17505,1,Autism
24.697487,0.994222,0.20143391,0.5120173,36.47168,2133.557,8.157874,0.0076904297,0.021942139,0.020233154,0.17088318,0.23918152,0.17131042,0.060302734,0.04144287,0.23069763,0.036315918,19671.0,2832.846,244.89838,170.79,1,Autism
43.801365,0.9954593,0.1925588,0.47539318,60.12062,4817.616,8.652158,0.0071411133,0.020996094,0.016723633,0.1708374,0.26979065,0.17237854,0.05508423,0.03982544,0.21661377,0.03060913,12079.0,3444.773,215.74078,193.9712,1,Autism
46.160923,0.9955142,0.17346174,0.44861358,70.423965,5143.6606,9.084928,0.0068969727,0.021560669,0.020095825,0.17047119,0.2798462,0.17720032,0.05595398,0.037368774,0.19859314,0.03201294,21463.0,3706.5842,233.76187,191.45345,1,Autism
20.336596,0.9921706,0.19537558,0.49834153,28.026077,1296.3286,8.190891,0.007461548,0.021148682,0.020690918,0.17366028,0.24113464,0.17762756,0.0597229,0.041625977,0.22311401,0.033813477,18033.0,3911.9395,224.24277,174.89781,1,Autism
37.542664,0.99296844,0.1808941,0.4653408,42.623474,2665.5686,8.8434515,0.007247925,0.021469116,0.020324707,0.17382812,0.26385498,0.17866516,0.057922363,0.038848877,0.20611572,0.031723022,21191.0,3587.1396,225.91429,185.77014,1,Autism
14.96561,0.9909509,0.18731266,0.50617284,23.373886,825.4693,7.9826765,0.00843811,0.02418518,0.022109985,0.17855835,0.22019958,0.17932129,0.06654358,0.043792725,0.21859741,0.038253784,22421.0,3448.382,224.06699,179.21562,1,Autism
37.65875,0.9931907,0.18990122,0.47500017,45.272964,2761.8877,8.694798,0.006500244,0.021621704,0.019119263,0.17008972,0.26280212,0.17494202,0.056381226,0.038497925,0.21911621,0.030929565,21036.0,3354.5588,226.15045,187.54752,1,Autism
27.228876,0.9934256,0.2074255,0.5053914,34.9718,2067.005,8.150937,0.006881714,0.02003479,0.01890564,0.17272949,0.24456787,0.17593384,0.05659485,0.04020691,0.23272705,0.031417847,16205.0,3577.9324,245.1589,159.84094,1,Autism
15.149878,0.9914847,0.1720568,0.48972458,28.256332,888.80566,8.260957,0.009216309,0.025558472,0.023712158,0.17292786,0.22492981,0.1847229,0.06903076,0.042312622,0.20599365,0.04159546,24018.0,3796.301,231.34183,202.48843,1,Autism
46.56722,0.99548155,0.17515075,0.44837293,70.44025,5151.363,9.085145,0.007675171,0.021194458,0.019744873,0.17048645,0.27781677,0.17623901,0.055480957,0.03552246,0.20516968,0.030670166,21392.0,3639.4126,233.74422,191.59999,1,Autism
17.830545,0.9924027,0.25829878,0.59234565,19.801605,1170.1719,6.6873693,0.006164551,0.020904541,0.014266968,0.17289734,0.19699097,0.16937256,0.05645752,0.044296265,0.2855835,0.033065796,13647.0,1976.8307,195.30699,125.33527,1,Autism
47.819744,0.99408406,0.19637601,0.47828603,50.803375,4035.056,8.63043,0.005935669,0.021118164,0.018463135,0.16828918,0.26783752,0.17347717,0.05267334,0.03883362,0.22200012,0.03137207,20157.0,2852.3262,216.21204,171.68176,1,Autism
15.553584,0.9919029,0.1897957,0.5028395,27.188492,959.2004,8.038605,0.008605957,0.023971558,0.022979736,0.17111206,0.22657776,0.1804657,0.063430786,0.040405273,0.22505188,0.037399292,23279.0,3470.1638,228.36346,189.87674,1,Autism
29.926363,0.9946392,0.16601658,0.447996,52.560074,2790.4695,9.052883,0.008270264,0.022079468,0.02279663,0.17297363,0.26564026,0.18054199,0.060821533,0.035446167,0.19746399,0.033966064,24098.0,3511.1995,239.804,204.93895,1,Autism
54.820007,0.99245834,0.1875826,0.46543548,48.270767,3628.694,8.923605,0.006729126,0.020019531,0.018157959,0.1695404,0.2785492,0.16937256,0.053588867,0.038116455,0.21505737,0.03086853,18684.0,3256.3506,232.07716,171.20914,1,Autism
48.024204,0.99509454,0.18499088,0.46636575,64.00726,4890.9517,8.88427,0.0070648193,0.02154541,0.01991272,0.1687622,0.26974487,0.17630005,0.055114746,0.03778076,0.21159363,0.032180786,22104.0,3110.4338,225.70305,187.2858,1,Autism
31.045343,0.99348736,0.19135612,0.47915512,42.10637,2380.4666,8.56019,0.007156372,0.020751953,0.021118164,0.1724701,0.25775146,0.17462158,0.057235718,0.036880493,0.22009277,0.031921387,20528.0,3864.3782,224.55785,194.39699,1,Autism
46.611305,0.9954648,0.17006266,0.4444036,70.432785,5137.1694,9.117552,0.0074768066,0.021560669,0.02154541,0.16896057,0.27856445,0.17959595,0.057235718,0.0362854,0.1963501,0.032424927,21781.0,3786.6675,231.79436,191.19443,1,Autism
20.301792,0.9921759,0.19433236,0.5004245,28.026138,1294.9648,8.196271,0.007537842,0.021377563,0.02017212,0.17402649,0.24127197,0.17883301,0.058914185,0.042129517,0.2219696,0.0337677,18220.0,3886.6614,225.17818,174.53119,1,Autism
45.33831,0.99386185,0.187952,0.47399372,52.393387,3688.6309,8.700477,0.007293701,0.022384644,0.019317627,0.16743469,0.26408386,0.17645264,0.055664062,0.039031982,0.21459961,0.033737183,23563.0,2776.8938,225.93863,183.4832,1,Autism
30.38776,0.99485713,0.18187727,0.48015687,50.43506,2952.1387,8.576995,0.007675171,0.022369385,0.02003479,0.17541504,0.25003052,0.17668152,0.06124878,0.040267944,0.21130371,0.034973145,24057.0,3044.9314,232.9246,191.13275,1,Autism
26.597334,0.99305695,0.24500366,0.5573308,26.570602,1910.3104,7.2558303,0.006439209,0.018829346,0.0143585205,0.17799377,0.21769714,0.1691742,0.05430603,0.04257202,0.26879883,0.029830933,13706.0,2854.1963,186.09012,144.47557,1,Autism
49.826485,0.9952022,0.17134427,0.44310004,70.18161,5190.5195,9.254906,0.007461548,0.020477295,0.022216797,0.17289734,0.27702332,0.18093872,0.056732178,0.03527832,0.19671631,0.030258179,19565.0,2875.5627,203.17255,200.37749,1,Autism
10.876271,0.9872667,0.19098307,0.53250754,18.207306,426.50958,7.527211,0.00944519,0.026687622,0.021743774,0.17622375,0.19395447,0.18261719,0.071640015,0.045959473,0.22746277,0.044265747,20434.0,5007.97,221.27815,182.31035,1,Autism
18.124939,0.9922424,0.25668627,0.590674,19.744125,1164.9122,6.689065,0.006515503,0.021911621,0.014678955,0.17347717,0.19534302,0.16589355,0.05908203,0.04534912,0.2839508,0.033798218,13527.0,2034.9789,195.43184,125.35672,1,Autism
42.23704,0.995305,0.16606371,0.43225655,68.205734,4497.83,9.274672,0.007461548,0.020690918,0.022781372,0.17132568,0.28334045,0.1797638,0.05506897,0.03579712,0.19326782,0.03050232,16737.0,2463.922,194.14314,154.74553,1,Autism
18.471447,0.992831,0.17702875,0.48852324,34.06035,1287.2557,8.25262,0.008712769,0.024215698,0.023239136,0.1738739,0.22937012,0.186203,0.065322876,0.04219055,0.20753479,0.03933716,23361.0,4094.7224,234.84827,193.92395,1,Autism
23.990808,0.992627,0.18052693,0.4775153,35.245453,1624.9359,8.52969,0.0071105957,0.021575928,0.021621704,0.1720581,0.25201416,0.18104553,0.06277466,0.03855896,0.20996094,0.03327942,21560.0,3834.437,230.61473,193.94246,1,Autism
24.401686,0.99352837,0.18454665,0.4873106,39.591812,1883.5657,8.363628,0.008056641,0.024505615,0.02078247,0.17230225,0.23825073,0.17988586,0.062194824,0.040008545,0.21626282,0.037750244,24799.0,2959.978,223.13168,194.76888,1,Autism
49.29525,0.9956732,0.17455289,0.44322997,72.69713,5693.822,9.144058,0.0074157715,0.020095825,0.020553589,0.16716003,0.2865448,0.17617798,0.055419922,0.036132812,0.20031738,0.030181885,14869.0,2208.4065,191.94296,140.28378,1,Autism
17.517418,0.9916657,0.17036907,0.48084268,30.94844,1050.1063,8.367138,0.009277344,0.025512695,0.023742676,0.17134094,0.23025513,0.18661499,0.067352295,0.04310608,0.2033081,0.039489746,26678.0,3333.3638,228.76805,203.91994,1,Autism
40.22333,0.9959954,0.1831775,0.47000432,64.51492,5017.843,8.874175,0.0070343018,0.019866943,0.020141602,0.17146301,0.2644806,0.1818695,0.056137085,0.038085938,0.20840454,0.03251648,16222.0,2103.2937,188.15965,154.95222,1,Autism
21.468933,0.9922037,0.17710307,0.48307943,33.835068,1375.5768,8.439793,0.008621216,0.02468872,0.022094727,0.17230225,0.23690796,0.18347168,0.06434631,0.04083252,0.20822144,0.038513184,24197.0,3355.1396,237.09653,194.16692,1,Autism
47.357475,0.99348253,0.18840186,0.46942937,50.277634,3628.0466,8.797537,0.007080078,0.02192688,0.019180298,0.16862488,0.27137756,0.1723938,0.055770874,0.03791809,0.21427917,0.031448364,20833.0,3122.167,226.6301,171.22813,1,Autism
50.1756,0.99502486,0.17071688,0.4411873,68.69328,5040.326,9.224713,0.008041382,0.020812988,0.021484375,0.1693573,0.28190613,0.17399597,0.056228638,0.035247803,0.20043945,0.032485962,15899.0,2230.9626,195.82254,144.97192,1,Autism
50.014965,0.99518967,0.17136535,0.44152668,70.24756,5196.694,9.252149,0.006866455,0.020889282,0.021942139,0.169693,0.2794037,0.17980957,0.05531311,0.03527832,0.19902039,0.031784058,19562.0,2858.0654,203.19911,200.95798,1,Autism
16.256296,0.9914407,0.17457357,0.4874436,28.905487,948.80005,8.195151,0.008804321,0.025360107,0.022888184,0.17460632,0.23010254,0.17945862,0.06840515,0.04168701,0.20872498,0.03996277,21356.0,5076.827,226.49731,201.47467,1,Autism
12.151563,0.9915115,0.2592815,0.5920252,15.51384,713.7236,6.6310616,0.0063171387,0.020935059,0.01473999,0.17655945,0.18939209,0.16952515,0.055419922,0.043273926,0.29182434,0.03201294,13496.0,2566.899,196.22124,132.04565,1,Autism
30.881618,0.99352956,0.19150786,0.47766447,42.160812,2383.3647,8.564501,0.007797241,0.022277832,0.020355225,0.16949463,0.25523376,0.1784668,0.054626465,0.038848877,0.22044373,0.032455444,20587.0,3858.4138,224.5543,194.34738,1,Autism
15.481603,0.9919209,0.1830077,0.5019892,27.267532,956.9351,8.080207,0.00793457,0.024856567,0.022216797,0.17655945,0.22257996,0.18406677,0.066467285,0.04310608,0.21281433,0.039398193,23305.0,3446.7202,228.46779,190.49153,1,Autism
37.046616,0.9949972,0.1866989,0.47135055,50.96942,3697.4587,8.799074,0.0066833496,0.020904541,0.01966858,0.1709137,0.26431274,0.18093872,0.05567932,0.03704834,0.2132721,0.030578613,20354.0,2850.5383,229.24951,181.99306,1,Autism
36.63528,0.9941898,0.18392912,0.4567101,50.163895,3149.417,8.858647,0.0068206787,0.02029419,0.021255493,0.17121887,0.26698303,0.18182373,0.053390503,0.034698486,0.21214294,0.03137207,23482.0,2866.4746,231.16913,192.82863,1,Autism
31.152359,0.9920596,0.1702685,0.47762215,43.670685,1960.7675,8.590022,0.008636475,0.025527954,0.022994995,0.17150879,0.23603821,0.18476868,0.06652832,0.041168213,0.2027893,0.040039062,26489.0,2979.3801,234.06076,204.1391,1,Autism
